iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING,"To what extent do relevant laws, regulations, policies, and guidance provide a comprehensive framework for data sharing?",1,justification,"China has made long-term efforts on data sharing covering wide range of practices including G2G, G2B, B2G and B2B.
First, about G2G, it is strongly encouraged to share data within government systems including within same department but also across departments in order to improve efficiency of governance and stimulate potential innovative uses. Since the introduction of Big Data to China in 2013, the Chinese government at national level pushes data sharing within gov with the release of Action Outline for Promoting the Development of Big Data (1) and the release of the Interim Measures for the Administration of Sharing of Government Information Resources (2). The G2G data sharing practice was dramatically improved and encouraged by the establishment of national government data sharing platform. By 2020, there are over 640K rows of and  1200 API listed on the platform. The data sharing services for particular verification or query purpose s(i.e. Verify identify of an individual based upon the input of name, ID num and phone num or query whether a given individual is married.) have reached over 0.175 billion times a month(3). At local level, Guizhou was the first local government making own local policy framwork on regulating public-sector data including a section on enforcing the data sharing within the government. Following Guiyang, local governments ranging from province-level to city or county-level made own policies on public-sector data. By 2020, at least 30 province-level governments  (total 34 in China) has such frameworks (4). In practice the movement of ""一网通办"" (all public service through one website) strongly accelerates the implementation of data sharing within gov and makes the impact and result of data sharing much more tangible.
Second, about G2B, the data flow from government to business is generally covered by open data policies in China. Especially after the redefinition of open data in 2019, the G2B data flow are well-covered by the local open data frameworks. Since 2021, as the national government defines data as the new production factor, data exchange (exchanging data product or service through free market) is also considered as a way to share government data in a form of product or service . In addition to open data framework, public-funded research data are shared with the public under the regulation on scientific data management(5). The national government also funds 20 scientific data sharing platform to share public-funded scientific data (6)
Third, B2G data sharing already took place in China and there is a new trend in setting a governance framework to well-govern such B2G data sharing practices and re-balance power shift to big platforms. In 2015, the national government issued an opinion on leveraging big data to strengthen the services and supervision over market entities (7). It was the first time the national government formally introduced a two-way data sharing principle instead of just one-way data sharing (G2B). In practice,  big e-commerce platforms such as Alibaba and Meituan, or dock-less bike sharing platforms such as OfO or Mobike already shared own data with governments to fill in the gap of statistics (8) or help improve governance (9).
Finally, B2B data sharing already took practice but still lack strong governance framework. For a long term, B2B data sharing may occur in a grey zone and governments at all level took action especially after 2017-2018 period in enforcing law and shut down a lot of companies in sharing or selling data. New B2B data sharing models are under explored including data exchange ,data API and other methods. The action taken by government is to first strengthen the framework on data security in order to set the bottomline of what private sector can not do in terms of data sharing. The recent new laws such as data security law and new discussions on personal information protection as well as cross-border data sharing are all relevant to the B2B data sharing topic. Sector-specific guidance on B2B data sharing is also under exploration(10)

(1) 国务院关于印发促进大数据发展行动纲要的通知, Notice of the State Council on Issuing the Action Outline for Promoting the Development of Big Data,http://www.gov.cn/zhengce/content/2015-09/05/content_10137.htm
(2) 国务院关于印发政务信息资源共享管理暂行办法的通知,Notice of the State Council on Issuing the Interim Measures for the Administration of Sharing of Government Information Resources,http://www.gov.cn/zhengce/content/2016-09/19/content_5109486.htm
(3) 中国政务数据治理发展报告(2021), China Public Sector Data Governance Report (2021), https://baijiahao.baidu.com/s?id=1686005679381301979&wfr=spider&for=pc
(4) according to the research conducted by CAICT, https://baijiahao.baidu.com/s?id=1698437463678732156&wfr=spider&for=pc
(5) 科学数据管理办法, regulation on scientific data management,http://www.gov.cn/home/2018-04/02/content_5279296.htm
(6) the central platform indexing all scientific data sharing sites, https://www.escience.org.cn/
(7) 国务院办公厅关于运用大数据加强对市场主体服务和监管的若干意见,Several Opinions of the General Office of the State Council on Strengthening the Services and Supervision over Market Entities by Means of Big Data Analysis,http://www.gov.cn/zhengce/content/2015-07/01/content_9994.htm
(8) alibab shared data with statistics bureau on producing new statilstics, https://companies.caixin.com/2013-11-20/100607103.html
(9) meituan shared data with gov on improving regualtion of food safety,http://hebei.news.163.com/20/0910/15/FM636IIG04158FGR.html
(10) for instance on better coordination between e-commerce and delivery companies the Ministry of Commerce has issued an opinion which specifically states that a much robust framework on data sharing between corporates is required, https://www.ebrun.com/20180123/262376.shtml",,,,,G.GOVERNANCE.DATASHARING,1.0,50979,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING,1,1,example,[Notice of the State Council on Issuing the Action Outline for Promoting the Development of Big Data](http://www.gov.cn/zhengce/content/2015-09/05/content_10137.htm),,,,,G.GOVERNANCE.DATASHARING,3.0,50979,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING,2,1,example,[China Public Sector Data Governance Report (2021)](https://baijiahao.baidu.com/s?id=1686005679381301979&wfr=spider&for=pc),,,,,G.GOVERNANCE.DATASHARING,3.1,50979,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING,3,1,example,[regulation on scientific data management](http://www.gov.cn/home/2018-04/02/content_5279296.htm),,,,,G.GOVERNANCE.DATASHARING,3.2,50979,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING,4,1,example,[alibab shared data with statistics bureau on producing new statilstics](https://companies.caixin.com/2013-11-20/100607103.html),,,,,G.GOVERNANCE.DATASHARING,3.3,50979,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.a,Existence,2,response,,,,1.0,1.0,G.GOVERNANCE.DATASHARING,0.0,50980,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.a.EXISTS,What is the nature of the framework?,4,response,A framework exists and has the force of law.,2,1.0,,,G.GOVERNANCE.DATASHARING.a,0.0,50981,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.a.EXISTS,2;Please identify the framework(s) you have assessed (e.g. name of law(s) or regulations),4,supporting,"(1) 国务院关于印发促进大数据发展行动纲要的通知, Notice of the State Council on Issuing the Action Outline for Promoting the Development of Big Data,http://www.gov.cn/zhengce/content/2015-09/05/content_10137.htm
(2) 国务院关于印发政务信息资源共享管理暂行办法的通知,Notice of the State Council on Issuing the Interim Measures for the Administration of Sharing of Government Information Resources,http://www.gov.cn/zhengce/content/2016-09/19/content_5109486.htm
(3) 科学数据管理办法, regulation on scientific data management,http://www.gov.cn/home/2018-04/02/content_5279296.htm
(4) 国务院办公厅关于运用大数据加强对市场主体服务和监管的若干意见,Several Opinions of the General Office of the State Council on Strengthening the Services and Supervision over Market Entities by Means of Big Data Analysis,http://www.gov.cn/zhengce/content/2015-07/01/content_9994.htm",,,,,G.GOVERNANCE.DATASHARING.a,2.1,50981,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e,Elements,2,response,,,,100.0,60.0,G.GOVERNANCE.DATASHARING,0.0,50982,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1,Rights and responsibilities:,3,response,,,,80.0,60.0,G.GOVERNANCE.DATASHARING.e,0.0,50983,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_INTERNAL,The framework covers data sharing within government.,4,response,Yes,2,1.0,20.0,20.0,G.GOVERNANCE.DATASHARING.e.e1,0.0,50984,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_INTERNAL,2;Please indicate which section of the framework refers to this issue.,4,supporting,"Following policy or laws are relevant but also other local policy frameworks exist to cover this part

(1) 国务院关于印发促进大数据发展行动纲要的通知, Notice of the State Council on Issuing the Action Outline for Promoting the Development of Big Data,http://www.gov.cn/zhengce/content/2015-09/05/content_10137.htm
(2) 国务院关于印发政务信息资源共享管理暂行办法的通知,Notice of the State Council on Issuing the Interim Measures for the Administration of Sharing of Government Information Resources,http://www.gov.cn/zhengce/content/2016-09/19/content_5109486.htm
(3) 科学数据管理办法, regulation on scientific data management,http://www.gov.cn/home/2018-04/02/content_5279296.htm
(4) 国务院办公厅关于运用大数据加强对市场主体服务和监管的若干意见,Several Opinions of the General Office of the State Council on Strengthening the Services and Supervision over Market Entities by Means of Big Data Analysis,http://www.gov.cn/zhengce/content/2015-07/01/content_9994.htm",,,,,G.GOVERNANCE.DATASHARING.e.e1,2.1,50984,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_OTHERS,The framework covers how government should share data with other sectors.,4,response,Yes,2,1.0,20.0,20.0,G.GOVERNANCE.DATASHARING.e.e1,0.0,50985,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_OTHERS,2;Please indicate which section of the framework refers to this issue.,4,supporting,"Following policy or laws are relevant but also other local policy frameworks exist to cover this part

(1) 国务院关于印发促进大数据发展行动纲要的通知, Notice of the State Council on Issuing the Action Outline for Promoting the Development of Big Data,http://www.gov.cn/zhengce/content/2015-09/05/content_10137.htm
(2) 国务院关于印发政务信息资源共享管理暂行办法的通知,Notice of the State Council on Issuing the Interim Measures for the Administration of Sharing of Government Information Resources,http://www.gov.cn/zhengce/content/2016-09/19/content_5109486.htm
(3) 科学数据管理办法, regulation on scientific data management,http://www.gov.cn/home/2018-04/02/content_5279296.htm
(4) 国务院办公厅关于运用大数据加强对市场主体服务和监管的若干意见,Several Opinions of the General Office of the State Council on Strengthening the Services and Supervision over Market Entities by Means of Big Data Analysis,http://www.gov.cn/zhengce/content/2015-07/01/content_9994.htm",,,,,G.GOVERNANCE.DATASHARING.e.e1,2.1,50985,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV,The framework covers data sharing from other sectors to government.,4,response,Partially,1,0.5,20.0,10.0,G.GOVERNANCE.DATASHARING.e.e1,0.0,50986,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
CHN,China,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV,1;Please indicate which section of the framework refers to this issue and explain your 'Partially' response.,4,supporting,"The following framework provides a basis for the B2G but may needs more robust framework in the future
国务院办公厅关于运用大数据加强对市场主体服务和监管的若干意见,Several Opinions of the General Office of the State Council on Strengthening the Services and Supervision over Market Entities by Means of Big Data Analysis,http://www.gov.cn/zhengce/content/2015-07/01/content_9994.htm",,,,,G.GOVERNANCE.DATASHARING.e.e1,2.0,50986,0.1,0.03,0.2,Open Data China,Eastern Asia,South and East Asia
